timestamp,Binance_BTCTUSD_bid,Binance_BTCTUSD_ask,Deribit_BTCPERPETUAL_bid,Deribit_BTCPERPETUAL_ask,Bitget_BTCUSDTUMCBL_bid,Bitget_BTCUSDTUMCBL_ask
2023-08-05 19:17:54,29043.75,29044.3,29060.5,29061.0,29056.0,29056.5
2023-08-05 19:18:10,29047.71,29048.62,29060.5,29061.0,29057.5,29058.0
2023-08-05 19:18:26,29047.43,29047.65,29060.5,29061.0,29057.5,29058.0
2023-08-05 19:18:41,29044.8,29045.49,29060.5,29061.0,29057.5,29058.0
2023-08-05 19:18:57,29045.87,29046.19,29060.5,29061.0,29057.5,29058.0
2023-08-05 19:19:13,29043.55,29044.36,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:19:29,29042.27,29042.68,29060.5,29061.0,29056.0,29056.5
2023-08-05 19:19:44,29041.43,29041.85,29060.5,29061.0,29055.0,29055.5
2023-08-05 19:20:00,29041.45,29042.82,29060.5,29061.0,29055.5,29056.0
2023-08-05 19:20:16,29039.83,29040.79,29060.5,29061.0,29055.0,29055.5
2023-08-05 19:20:31,29040.67,29041.32,29060.5,29061.0,29055.0,29055.5
2023-08-05 19:20:47,29040.03,29040.66,29060.5,29061.0,29055.0,29055.5
2023-08-05 19:21:03,29045.2,29045.96,29060.5,29061.0,29055.0,29055.5
2023-08-05 19:21:19,29044.97,29045.85,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:21:34,29044.84,29045.4,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:21:50,29046.18,29047.02,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:22:06,29046.47,29047.57,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:22:22,29047.3,29047.97,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:22:37,29044.91,29045.28,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:22:53,29046.43,29047.38,29060.5,29061.0,29057.0,29057.5
2023-08-05 19:23:09,29049.2,29050.53,29060.5,29061.0,29057.5,29058.0
2023-08-05 19:23:25,29050.33,29051.07,29060.5,29061.0,29059.5,29060.0
2023-08-05 19:23:41,29049.1,29049.2,29060.5,29061.0,29059.5,29060.0
2023-08-05 19:23:56,29049.39,29050.15,29060.5,29061.0,29059.5,29060.0
2023-08-05 19:24:12,29049.23,29049.96,29060.5,29061.0,29060.0,29060.5
2023-08-05 19:24:28,29049.42,29050.09,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:24:44,29049.26,29049.58,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:24:59,29049.35,29049.64,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:25:15,29047.95,29048.0,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:25:31,29046.01,29046.03,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:25:47,29046.59,29046.88,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:26:03,29047.01,29047.47,29060.5,29061.0,29061.5,29062.0
2023-08-05 19:26:18,29046.2,29047.05,29060.5,29061.0,29063.0,29063.5
2023-08-05 19:26:34,29044.48,29044.84,29060.5,29061.0,29063.0,29063.5
2023-08-05 19:26:50,29043.21,29043.75,29060.5,29061.0,29063.0,29063.5
2023-08-05 19:27:06,29044.69,29045.61,29060.5,29061.0,29063.0,29063.5
2023-08-05 19:27:22,29043.85,29044.82,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:27:37,29042.7,29043.59,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:27:53,29041.88,29042.75,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:28:08,29041.75,29042.69,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:28:24,29043.38,29044.0,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:28:40,29042.84,29043.1,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:28:55,29045.34,29046.01,29060.5,29061.0,29061.5,29062.0
2023-08-05 19:29:12,29044.67,29045.24,29060.5,29061.0,29061.5,29062.0
2023-08-05 19:29:27,29044.69,29044.77,29060.5,29061.0,29061.5,29062.0
2023-08-05 19:29:43,29046.64,29046.94,29060.5,29061.0,29061.5,29062.0
2023-08-05 19:29:59,29047.03,29047.58,29060.5,29061.0,29063.5,29064.0
2023-08-05 19:30:15,29045.61,29046.18,29060.5,29061.0,29064.0,29064.5
2023-08-05 19:30:30,29043.74,29044.43,29060.5,29061.0,29064.0,29064.5
2023-08-05 19:30:46,29043.45,29044.02,29060.5,29061.0,29064.0,29064.5
2023-08-05 19:31:02,29042.27,29043.04,29060.5,29061.0,29064.0,29064.5
2023-08-05 19:31:17,29043.05,29043.67,29060.5,29061.0,29064.0,29064.5
2023-08-05 19:31:28,29042.64,29042.99,29060.5,29061.0,29064.5,29065.0
2023-08-05 19:31:43,29041.22,29043.59,29060.5,29061.0,29063.5,29064.0
2023-08-05 19:31:59,29042.75,29043.06,29060.5,29061.0,29063.5,29064.0
2023-08-05 19:32:09,29043.55,29043.89,29060.5,29061.0,29064.5,29065.0
2023-08-05 19:32:20,29043.19,29043.99,29060.5,29061.0,29065.0,29065.5
2023-08-05 19:32:31,29042.8,29043.54,29060.5,29061.0,29065.0,29065.5
2023-08-05 19:32:46,29041.85,29041.99,29060.5,29061.0,29065.0,29065.5
2023-08-05 19:33:02,29042.22,29042.47,29060.5,29061.0,29063.5,29064.0
2023-08-05 19:33:18,29041.63,29042.05,29060.5,29061.0,29063.0,29063.5
2023-08-05 19:33:33,29040.83,29041.44,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:33:48,29041.1,29042.02,29060.5,29061.0,29062.0,29062.5
2023-08-05 19:34:06,29041.83,29042.06,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:34:16,29041.84,29042.41,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:34:27,29041.1,29041.56,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:34:38,29041.63,29041.82,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:34:48,29040.17,29041.31,29060.5,29061.0,29061.0,29061.5
2023-08-05 19:35:05,29037.15,29037.99,29060.5,29061.0,29059.0,29059.5
2023-08-05 19:35:22,29035.49,29035.52,29060.5,29061.0,29056.5,29057.0
2023-08-05 19:35:38,29033.2,29033.74,29060.5,29061.0,29052.5,29053.0
2023-08-05 19:37:48,29035.01,29035.78,29060.5,29061.0,29053.0,29053.5
2023-08-05 19:38:04,29037.17,29037.54,29060.5,29061.0,29053.0,29053.5
2023-08-05 19:38:16,29035.2,29035.83,29060.5,29061.0,29055.5,29056.0
2023-08-05 19:38:33,29035.0,29035.46,29060.5,29061.0,29055.5,29056.0
2023-08-05 19:38:49,29035.22,29035.69,29060.5,29061.0,29055.5,29056.0
2023-08-05 19:39:01,29035.89,29036.8,29060.5,29061.0,29055.5,29056.0
2023-08-05 19:39:12,29035.29,29035.89,29060.5,29061.0,29055.5,29056.0
2023-08-05 19:39:22,29035.92,29036.69,29055.0,29055.5,29055.5,29057.0
2023-08-05 19:39:35,29036.33,29036.96,29055.0,29055.5,29056.0,29056.5
2023-08-05 19:39:47,29037.14,29037.97,29055.0,29055.5,29056.0,29056.5
2023-08-05 19:39:59,29037.62,29037.9,29055.0,29055.5,29056.5,29057.0
2023-08-05 19:40:10,29037.41,29037.57,29055.0,29055.5,29056.5,29057.0
2023-08-05 19:40:22,29037.8,29038.72,29055.0,29055.5,29056.5,29057.0
2023-08-05 19:40:34,29037.73,29038.47,29055.0,29055.5,29057.0,29057.5
2023-08-05 19:40:45,29038.01,29038.55,29055.0,29055.5,29057.0,29057.5
2023-08-05 19:40:55,29037.03,29037.77,29055.0,29055.5,29057.0,29057.5
2023-08-05 19:41:08,29042.8,29043.88,29055.0,29055.5,29057.5,29058.0
2023-08-05 19:41:21,29040.99,29041.97,29055.0,29055.5,29057.5,29058.0
2023-08-05 19:41:33,29041.46,29042.16,29055.0,29055.5,29057.5,29058.0
2023-08-05 19:41:46,29041.95,29042.61,29055.0,29055.5,29057.5,29058.0
2023-08-05 19:41:58,29042.11,29042.58,29055.0,29055.5,29057.5,29058.0
2023-08-05 19:42:10,29043.79,29044.43,29055.0,29055.5,29057.5,29058.0
2023-08-05 19:42:22,29043.56,29044.47,29055.0,29055.5,29061.0,29061.5
2023-08-05 19:42:37,29043.25,29044.02,29058.5,29059.0,29064.5,29065.0
2023-08-05 19:42:48,29043.81,29044.86,29058.5,29059.0,29064.5,29067.0
2023-08-05 20:06:43,29036.47,29037.29,29058.5,29059.0,29056.0,29056.5
2023-08-05 20:06:59,29036.42,29037.08,29058.5,29059.0,29056.0,29056.5
2023-08-05 20:07:16,29042.4,29043.11,29058.5,29059.0,29056.0,29056.5
2023-08-05 20:07:34,29043.92,29044.73,29058.5,29059.0,29056.5,29057.0
2023-08-05 20:07:51,29044.57,29044.59,29058.5,29059.0,29056.5,29057.0
2023-08-05 20:08:09,29044.07,29044.95,29058.5,29059.0,29056.5,29057.0
2023-08-05 20:08:27,29043.01,29043.89,29058.5,29059.0,29056.5,29057.0
2023-08-05 20:08:44,29045.03,29046.52,29058.5,29059.0,29056.5,29057.0
