timestamp,value
2023-04-10T00:00:00Z,0.23827150150664572
2023-04-11T00:00:00Z,0.23664025259056118
2023-04-12T00:00:00Z,0.23554421018753677
2023-04-13T00:00:00Z,0.23712854677125056
2023-04-14T00:00:00Z,0.22135018590916974
2023-04-15T00:00:00Z,0.22306768903003574
2023-04-16T00:00:00Z,0.2207578577675651
2023-04-17T00:00:00Z,0.223949436413647
2023-04-18T00:00:00Z,0.22137093210104913
2023-04-19T00:00:00Z,0.21694651036458498
2023-04-20T00:00:00Z,0.22158453975296197
2023-04-21T00:00:00Z,0.2204483083280746
2023-04-22T00:00:00Z,0.22262436837436445
2023-04-23T00:00:00Z,0.21915842815287082
2023-04-24T00:00:00Z,0.218341299889981
2023-04-25T00:00:00Z,0.21839996122174166
2023-04-26T00:00:00Z,0.20051103842872497
2023-04-27T00:00:00Z,0.20844212462426268
2023-04-28T00:00:00Z,0.20881006783476455
2023-04-29T00:00:00Z,0.20941587712724596
2023-04-30T00:00:00Z,0.20655453896664103
2023-05-01T00:00:00Z,0.2120434126460137
2023-05-02T00:00:00Z,0.2131612128172088
2023-05-03T00:00:00Z,0.20767414745525692
2023-05-04T00:00:00Z,0.2139440773608137
2023-05-05T00:00:00Z,0.21687926173661054
2023-05-06T00:00:00Z,0.21157376611950215
2023-05-07T00:00:00Z,0.2138616169716775
2023-05-08T00:00:00Z,0.22734374647034533
2023-05-09T00:00:00Z,0.2283825843866656
